featurePos,retentionTimePos,InChIKey2DPos,featureNeg,retentionTimeNeg,InChIKey2DNeg
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:401,3.4682000000000004,https://enpkg.commons-lab.org/kg/RFHOXTWWHVRIKG,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:198,3.46975,https://enpkg.commons-lab.org/kg/RFHOXTWWHVRIKG
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:728,4.096233333333333,https://enpkg.commons-lab.org/kg/WMIKDZKELUVXGM,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:277,3.7508166666666662,https://enpkg.commons-lab.org/kg/WMIKDZKELUVXGM
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:616,1.089,https://enpkg.commons-lab.org/kg/CRSFLLTWRCYNNX,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:165,1.0961833333333333,https://enpkg.commons-lab.org/kg/CRSFLLTWRCYNNX
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:48,3.3383166666666666,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:11,3.1107500000000003,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:48,3.3383166666666666,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:248,3.94995,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:48,3.3383166666666666,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:48,3.3402666666666665,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:48,3.3383166666666666,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:85,3.6826,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:48,3.3383166666666666,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:147,2.458916666666666,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:48,3.3383166666666666,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:215,2.585033333333333,https://enpkg.commons-lab.org/kg/DQLOCJPJWKCPOE
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:439,3.3383166666666666,https://enpkg.commons-lab.org/kg/PLYCKVKDTOBZTL,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:12,3.3402666666666665,https://enpkg.commons-lab.org/kg/PLYCKVKDTOBZTL
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:439,3.3383166666666666,https://enpkg.commons-lab.org/kg/PLYCKVKDTOBZTL,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:26,3.59575,https://enpkg.commons-lab.org/kg/PLYCKVKDTOBZTL
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:722,3.1199166666666667,https://enpkg.commons-lab.org/kg/RCMABBHQYMBYKV,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:155,4.052933333333333,https://enpkg.commons-lab.org/kg/RCMABBHQYMBYKV
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:722,3.1199166666666667,https://enpkg.commons-lab.org/kg/RCMABBHQYMBYKV,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:55,3.563283333333333,https://enpkg.commons-lab.org/kg/RCMABBHQYMBYKV
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:722,3.1199166666666667,https://enpkg.commons-lab.org/kg/RCMABBHQYMBYKV,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:148,4.44895,https://enpkg.commons-lab.org/kg/RCMABBHQYMBYKV
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:181,2.885383333333333,https://enpkg.commons-lab.org/kg/MDIUMSLCYIJBQC,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:109,3.3334,https://enpkg.commons-lab.org/kg/MDIUMSLCYIJBQC
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:181,2.885383333333333,https://enpkg.commons-lab.org/kg/MDIUMSLCYIJBQC,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:59,3.12655,https://enpkg.commons-lab.org/kg/MDIUMSLCYIJBQC
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:181,2.885383333333333,https://enpkg.commons-lab.org/kg/MDIUMSLCYIJBQC,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:64,3.177633333333333,https://enpkg.commons-lab.org/kg/MDIUMSLCYIJBQC
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:181,2.885383333333333,https://enpkg.commons-lab.org/kg/MDIUMSLCYIJBQC,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:19,2.8838166666666667,https://enpkg.commons-lab.org/kg/MDIUMSLCYIJBQC
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:267,4.456033333333334,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:164,3.690116666666667,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:267,4.456033333333334,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:172,4.411600000000001,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:267,4.456033333333334,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:226,4.6238166666666665,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:405,1.7512166666666666,https://enpkg.commons-lab.org/kg/HHXMOTDTSDYYEI,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:103,2.068383333333333,https://enpkg.commons-lab.org/kg/HHXMOTDTSDYYEI
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:405,1.7512166666666666,https://enpkg.commons-lab.org/kg/HHXMOTDTSDYYEI,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:146,1.89865,https://enpkg.commons-lab.org/kg/HHXMOTDTSDYYEI
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:406,5.721566666666666,https://enpkg.commons-lab.org/kg/OWRZLPFARZIZOG,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:138,4.68605,https://enpkg.commons-lab.org/kg/OWRZLPFARZIZOG
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:406,5.721566666666666,https://enpkg.commons-lab.org/kg/OWRZLPFARZIZOG,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:129,4.752466666666667,https://enpkg.commons-lab.org/kg/OWRZLPFARZIZOG
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_pos.mgf:scan:606,6.644283333333333,https://enpkg.commons-lab.org/kg/OFFZRQDMDYSGMV,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_A06_features_ms2_neg.mgf:scan:22,6.895216666666667,https://enpkg.commons-lab.org/kg/OFFZRQDMDYSGMV
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:183,4.024516666666667,https://enpkg.commons-lab.org/kg/AMUAGNPIOKLCDR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:64,4.02145,https://enpkg.commons-lab.org/kg/AMUAGNPIOKLCDR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:66,4.024516666666667,https://enpkg.commons-lab.org/kg/AMUAGNPIOKLCDR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:64,4.02145,https://enpkg.commons-lab.org/kg/AMUAGNPIOKLCDR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:116,2.5227166666666667,https://enpkg.commons-lab.org/kg/IDKLJIUIJUVJNR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:74,3.237616666666667,https://enpkg.commons-lab.org/kg/IDKLJIUIJUVJNR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:11,4.3914,https://enpkg.commons-lab.org/kg/CVULDJMCSSACEO,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:2,4.390283333333333,https://enpkg.commons-lab.org/kg/CVULDJMCSSACEO
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:99,3.465816666666667,https://enpkg.commons-lab.org/kg/PQPRTPXWQQQKJC,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:29,3.4641666666666664,https://enpkg.commons-lab.org/kg/PQPRTPXWQQQKJC
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:15,4.281716666666667,https://enpkg.commons-lab.org/kg/OPUUICNKWUFWCM,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:47,4.291266666666667,https://enpkg.commons-lab.org/kg/OPUUICNKWUFWCM
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:24,4.169083333333334,https://enpkg.commons-lab.org/kg/NYOIXNGBYPQKPL,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:37,4.174733333333333,https://enpkg.commons-lab.org/kg/NYOIXNGBYPQKPL
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:163,4.49045,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:3,4.413233333333333,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:36,4.73785,https://enpkg.commons-lab.org/kg/JHXAZBBVQSRKJR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:7,4.7363,https://enpkg.commons-lab.org/kg/JHXAZBBVQSRKJR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:36,4.73785,https://enpkg.commons-lab.org/kg/JHXAZBBVQSRKJR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:52,4.828266666666667,https://enpkg.commons-lab.org/kg/JHXAZBBVQSRKJR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:61,4.413250000000001,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:3,4.413233333333333,https://enpkg.commons-lab.org/kg/ACHDMUPTZYZIGR
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:233,2.66045,https://enpkg.commons-lab.org/kg/NPKISZUVEBESJI,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:8,4.390283333333333,https://enpkg.commons-lab.org/kg/NPKISZUVEBESJI
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:166,4.26635,https://enpkg.commons-lab.org/kg/NYOIXNGBYPQKPL,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:37,4.174733333333333,https://enpkg.commons-lab.org/kg/NYOIXNGBYPQKPL
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:287,4.079283333333334,https://enpkg.commons-lab.org/kg/CVULDJMCSSACEO,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:2,4.390283333333333,https://enpkg.commons-lab.org/kg/CVULDJMCSSACEO
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:117,1.4114666666666666,https://enpkg.commons-lab.org/kg/DXNCZXXFRKPEPY,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:68,3.7342,https://enpkg.commons-lab.org/kg/DXNCZXXFRKPEPY
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:1,3.978783333333333,https://enpkg.commons-lab.org/kg/YMAAMSKAPGRCCN,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:20,3.981333333333333,https://enpkg.commons-lab.org/kg/YMAAMSKAPGRCCN
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:70,1.6923333333333337,https://enpkg.commons-lab.org/kg/JPUKWEQWGBDDQB,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:16,1.7021666666666666,https://enpkg.commons-lab.org/kg/JPUKWEQWGBDDQB
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:245,4.475066666666667,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:118,4.4776,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:245,4.475066666666667,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:113,4.682033333333334,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:304,3.855133333333333,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:118,4.4776,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:304,3.855133333333333,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:113,4.682033333333334,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:92,3.7487,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:118,4.4776,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:92,3.7487,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:113,4.682033333333334,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:298,4.024516666666667,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:118,4.4776,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:298,4.024516666666667,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:113,4.682033333333334,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:2,4.384016666666667,https://enpkg.commons-lab.org/kg/CVULDJMCSSACEO,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:2,4.390283333333333,https://enpkg.commons-lab.org/kg/CVULDJMCSSACEO
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:229,4.683216666666667,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:118,4.4776,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:229,4.683216666666667,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:113,4.682033333333334,https://enpkg.commons-lab.org/kg/ZUKWGQJERAFPPP
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:87,6.18905,https://enpkg.commons-lab.org/kg/FACNBZOWQDGFPB,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:55,6.19445,https://enpkg.commons-lab.org/kg/FACNBZOWQDGFPB
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:87,6.18905,https://enpkg.commons-lab.org/kg/FACNBZOWQDGFPB,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:119,6.300433333333333,https://enpkg.commons-lab.org/kg/FACNBZOWQDGFPB
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:96,4.281716666666667,https://enpkg.commons-lab.org/kg/OPUUICNKWUFWCM,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:47,4.291266666666667,https://enpkg.commons-lab.org/kg/OPUUICNKWUFWCM
https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_pos.mgf:scan:141,2.2094,https://enpkg.commons-lab.org/kg/DVGGLGXQSFURLP,https://enpkg.commons-lab.org/kg/lcms_feature_mzspec:MSV000087728:VGF156_B06_features_ms2_neg.mgf:scan:28,2.2151666666666667,https://enpkg.commons-lab.org/kg/DVGGLGXQSFURLP
